count,points
130,"[{""x"": 225.595, ""y"": 311.955}, {""x"": 220.929, ""y"": 292.622}, {""x"": 202.929, ""y"": 269.955}, {""x"": 197.595, ""y"": 248.622}, {""x"": 190.262, ""y"": 180.622}, {""x"": 230.262, ""y"": 123.289}, {""x"": 266.929, ""y"": 101.289}, {""x"": 272.262, ""y"": 81.289}, {""x"": 289.595, ""y"": 95.289}, {""x"": 322.929, ""y"": 71.289}, {""x"": 368.262, ""y"": 71.289}, {""x"": 382.262, ""y"": 82.622}, {""x"": 401.595, ""y"": 155.289}, {""x"": 406.262, ""y"": 229.955}, {""x"": 384.262, ""y"": 265.289}, {""x"": 332.262, ""y"": 307.955}, {""x"": 297.595, ""y"": 283.289}, {""x"": 271.595, ""y"": 291.955}, {""x"": 265.595, ""y"": 313.955}, {""x"": 274.929, ""y"": 337.955}, {""x"": 236.929, ""y"": 319.289}]"
131,"[{""x"": 221.507, ""y"": 290.776}, {""x"": 204.174, ""y"": 264.776}, {""x"": 191.507, ""y"": 206.109}, {""x"": 192.84, ""y"": 169.443}, {""x"": 207.507, ""y"": 148.109}, {""x"": 228.84, ""y"": 113.443}, {""x"": 268.84, ""y"": 99.443}, {""x"": 291.507, ""y"": 94.109}, {""x"": 325.507, ""y"": 66.109}, {""x"": 377.507, ""y"": 71.443}, {""x"": 402.174, ""y"": 131.443}, {""x"": 408.174, ""y"": 221.443}, {""x"": 398.84, ""y"": 248.109}, {""x"": 334.174, ""y"": 302.776}, {""x"": 296.84, ""y"": 282.776}, {""x"": 268.84, ""y"": 298.776}, {""x"": 279.507, ""y"": 339.443}, {""x"": 264.84, ""y"": 328.776}, {""x"": 230.174, ""y"": 314.776}, {""x"": 222.84, ""y"": 301.443}]"
132,"[{""x"": 261.794, ""y"": 330.1}, {""x"": 224.319, ""y"": 319.734}, {""x"": 219.535, ""y"": 287.841}, {""x"": 205.183, ""y"": 272.691}, {""x"": 189.236, ""y"": 208.904}, {""x"": 190.831, ""y"": 166.645}, {""x"": 209.967, ""y"": 150.698}, {""x"": 240.266, ""y"": 106.844}, {""x"": 272.957, ""y"": 94.086}, {""x"": 274.551, ""y"": 81.329}, {""x"": 294.485, ""y"": 87.708}, {""x"": 331.163, ""y"": 61.395}, {""x"": 373.422, ""y"": 67.774}, {""x"": 402.924, ""y"": 125.183}, {""x"": 406.113, ""y"": 213.688}, {""x"": 396.545, ""y"": 244.784}, {""x"": 333.555, ""y"": 304.585}, {""x"": 300.066, ""y"": 278.272}, {""x"": 268.173, ""y"": 289.435}, {""x"": 262.591, ""y"": 306.179}, {""x"": 282.525, ""y"": 341.262}, {""x"": 269.767, ""y"": 337.276}]"
133,"[{""x"": 262.115, ""y"": 330.622}, {""x"": 227.449, ""y"": 319.955}, {""x"": 217.449, ""y"": 285.955}, {""x"": 203.449, ""y"": 259.289}, {""x"": 190.115, ""y"": 188.622}, {""x"": 191.449, ""y"": 154.622}, {""x"": 206.115, ""y"": 144.622}, {""x"": 230.115, ""y"": 110.622}, {""x"": 264.782, ""y"": 93.289}, {""x"": 272.782, ""y"": 75.289}, {""x"": 283.449, ""y"": 69.289}, {""x"": 290.782, ""y"": 86.622}, {""x"": 324.782, ""y"": 57.955}, {""x"": 370.115, ""y"": 63.955}, {""x"": 400.782, ""y"": 123.955}, {""x"": 406.115, ""y"": 197.289}, {""x"": 396.782, ""y"": 238.622}, {""x"": 342.115, ""y"": 298.622}, {""x"": 292.782, ""y"": 277.955}, {""x"": 266.782, ""y"": 298.622}, {""x"": 284.115, ""y"": 341.955}, {""x"": 272.782, ""y"": 339.288}, {""x"": 265.449, ""y"": 331.955}]"
134,"[{""x"": 261.572, ""y"": 332.727}, {""x"": 222.906, ""y"": 318.06}, {""x"": 216.239, ""y"": 280.06}, {""x"": 204.239, ""y"": 261.394}, {""x"": 194.239, ""y"": 224.06}, {""x"": 192.906, ""y"": 158.06}, {""x"": 208.239, ""y"": 146.727}, {""x"": 236.239, ""y"": 102.727}, {""x"": 272.906, ""y"": 88.06}, {""x"": 320.239, ""y"": 56.06}, {""x"": 371.572, ""y"": 63.394}, {""x"": 401.572, ""y"": 124.06}, {""x"": 405.572, ""y"": 218.727}, {""x"": 346.906, ""y"": 296.06}, {""x"": 310.239, ""y"": 273.394}, {""x"": 272.906, ""y"": 285.394}, {""x"": 272.906, ""y"": 319.394}, {""x"": 290.906, ""y"": 338.727}, {""x"": 282.239, ""y"": 344.06}, {""x"": 269.572, ""y"": 337.394}]"
135,"[{""x"": 288.106, ""y"": 339.668}, {""x"": 268.173, ""y"": 334.086}, {""x"": 221.13, ""y"": 317.342}, {""x"": 215.548, ""y"": 275.88}, {""x"": 191.628, ""y"": 184.983}, {""x"": 195.615, ""y"": 150.698}, {""x"": 210.764, ""y"": 137.143}, {""x"": 241.063, ""y"": 96.478}, {""x"": 277.741, ""y"": 83.721}, {""x"": 328.771, ""y"": 50.233}, {""x"": 370.233, ""y"": 59.003}, {""x"": 398.14, ""y"": 106.047}, {""x"": 407.708, ""y"": 186.578}, {""x"": 391.761, ""y"": 224.053}, {""x"": 345.515, ""y"": 290.233}, {""x"": 305.648, ""y"": 263.92}, {""x"": 276.146, ""y"": 282.259}, {""x"": 274.551, ""y"": 309.369}, {""x"": 287.309, ""y"": 331.694}]"
136,"[{""x"": 269.351, ""y"": 332.874}, {""x"": 229.351, ""y"": 314.207}, {""x"": 218.017, ""y"": 279.541}, {""x"": 204.017, ""y"": 246.207}, {""x"": 190.017, ""y"": 184.207}, {""x"": 196.017, ""y"": 168.207}, {""x"": 194.684, ""y"": 146.207}, {""x"": 211.351, ""y"": 134.874}, {""x"": 232.017, ""y"": 97.541}, {""x"": 272.684, ""y"": 82.207}, {""x"": 276.684, ""y"": 66.207}, {""x"": 291.351, ""y"": 72.207}, {""x"": 328.684, ""y"": 46.207}, {""x"": 371.351, ""y"": 58.207}, {""x"": 395.351, ""y"": 100.207}, {""x"": 408.684, ""y"": 158.874}, {""x"": 408.684, ""y"": 196.874}, {""x"": 387.351, ""y"": 230.874}, {""x"": 347.351, ""y"": 282.207}, {""x"": 310.017, ""y"": 270.207}, {""x"": 286.017, ""y"": 277.541}, {""x"": 275.351, ""y"": 310.207}, {""x"": 300.017, ""y"": 338.207}, {""x"": 282.684, ""y"": 343.541}, {""x"": 275.351, ""y"": 335.541}]"
137,"[{""x"": 273.644, ""y"": 334.315}, {""x"": 230.978, ""y"": 315.648}, {""x"": 217.644, ""y"": 262.315}, {""x"": 200.311, ""y"": 234.981}, {""x"": 194.978, ""y"": 174.315}, {""x"": 206.311, ""y"": 134.315}, {""x"": 237.644, ""y"": 91.648}, {""x"": 277.644, ""y"": 79.648}, {""x"": 321.644, ""y"": 46.315}, {""x"": 362.978, ""y"": 50.981}, {""x"": 394.978, ""y"": 93.648}, {""x"": 412.311, ""y"": 168.981}, {""x"": 404.311, ""y"": 208.981}, {""x"": 350.311, ""y"": 279.648}, {""x"": 311.644, ""y"": 263.648}, {""x"": 280.978, ""y"": 280.981}, {""x"": 298.978, ""y"": 337.648}, {""x"": 284.978, ""y"": 342.314}]"
138,"[{""x"": 302.459, ""y"": 331.694}, {""x"": 284.917, ""y"": 346.047}, {""x"": 272.159, ""y"": 333.289}, {""x"": 232.292, ""y"": 316.545}, {""x"": 219.535, ""y"": 264.718}, {""x"": 208.372, ""y"": 243.987}, {""x"": 194.817, ""y"": 183.389}, {""x"": 198.804, ""y"": 165.05}, {""x"": 195.615, ""y"": 141.927}, {""x"": 208.372, ""y"": 135.548}, {""x"": 240.266, ""y"": 90.1}, {""x"": 280.133, ""y"": 80.532}, {""x"": 325.581, ""y"": 39.867}, {""x"": 348.704, ""y"": 39.867}, {""x"": 385.382, ""y"": 66.977}, {""x"": 407.708, ""y"": 135.548}, {""x"": 414.086, ""y"": 165.05}, {""x"": 402.924, ""y"": 208.904}, {""x"": 349.502, ""y"": 281.462}, {""x"": 312.027, ""y"": 259.136}, {""x"": 282.525, ""y"": 280.664}, {""x"": 300.864, ""y"": 333.289}]"
139,"[{""x"": 261.365, ""y"": 331.937}, {""x"": 231.365, ""y"": 308.603}, {""x"": 230.032, ""y"": 271.27}, {""x"": 212.698, ""y"": 247.27}, {""x"": 195.365, ""y"": 177.937}, {""x"": 198.032, ""y"": 165.27}, {""x"": 200.698, ""y"": 140.603}, {""x"": 218.698, ""y"": 129.27}, {""x"": 243.365, ""y"": 89.937}, {""x"": 280.698, ""y"": 77.27}, {""x"": 331.365, ""y"": 36.603}, {""x"": 378.698, ""y"": 60.603}, {""x"": 402.032, ""y"": 119.937}, {""x"": 414.032, ""y"": 171.27}, {""x"": 394.698, ""y"": 207.27}, {""x"": 359.365, ""y"": 268.603}, {""x"": 324.698, ""y"": 256.603}, {""x"": 284.032, ""y"": 279.27}, {""x"": 306.698, ""y"": 330.603}, {""x"": 292.032, ""y"": 341.937}, {""x"": 270.698, ""y"": 333.27}]"
14,"[{""x"": 201.993, ""y"": 219.269}, {""x"": 207.575, ""y"": 164.252}, {""x"": 217.94, ""y"": 121.196}, {""x"": 228.306, ""y"": 90.1}, {""x"": 245.847, ""y"": 78.937}, {""x"": 278.538, ""y"": 74.95}, {""x"": 319.203, ""y"": 86.113}, {""x"": 343.92, ""y"": 113.223}, {""x"": 350.299, ""y"": 139.535}, {""x"": 342.326, ""y"": 253.555}, {""x"": 322.392, ""y"": 266.312}, {""x"": 320, ""y"": 321.329}, {""x"": 327.973, ""y"": 345.249}, {""x"": 317.608, ""y"": 361.196}, {""x"": 302.458, ""y"": 365.183}, {""x"": 250.631, ""y"": 372.359}, {""x"": 209.169, ""y"": 353.223}, {""x"": 201.993, ""y"": 307.774}, {""x"": 201.993, ""y"": 283.854}, {""x"": 198.804, ""y"": 231.229}]"
140,"[{""x"": 279.338, ""y"": 332.549}, {""x"": 236.671, ""y"": 311.882}, {""x"": 218.005, ""y"": 259.216}, {""x"": 208.005, ""y"": 222.549}, {""x"": 198.005, ""y"": 169.216}, {""x"": 202.005, ""y"": 135.216}, {""x"": 218.671, ""y"": 127.216}, {""x"": 244.671, ""y"": 85.216}, {""x"": 276.671, ""y"": 77.882}, {""x"": 328.005, ""y"": 35.882}, {""x"": 378.005, ""y"": 52.549}, {""x"": 402.005, ""y"": 109.216}, {""x"": 418.671, ""y"": 152.549}, {""x"": 401.338, ""y"": 195.882}, {""x"": 355.338, ""y"": 274.549}, {""x"": 326.005, ""y"": 251.216}, {""x"": 288.005, ""y"": 267.216}, {""x"": 308.671, ""y"": 334.549}, {""x"": 287.338, ""y"": 345.882}]"
141,"[{""x"": 314.419, ""y"": 332.492}, {""x"": 289.701, ""y"": 343.654}, {""x"": 276.146, ""y"": 326.91}, {""x"": 232.292, ""y"": 305.382}, {""x"": 217.94, ""y"": 255.15}, {""x"": 198.007, ""y"": 176.213}, {""x"": 203.588, ""y"": 157.874}, {""x"": 201.993, ""y"": 137.94}, {""x"": 214.751, ""y"": 127.575}, {""x"": 241.86, ""y"": 89.302}, {""x"": 273.754, ""y"": 73.355}, {""x"": 291.296, ""y"": 70.963}, {""x"": 336.744, ""y"": 32.691}, {""x"": 395.748, ""y"": 70.963}, {""x"": 416.478, ""y"": 138.738}, {""x"": 415.681, ""y"": 173.821}, {""x"": 358.272, ""y"": 271.096}, {""x"": 323.987, ""y"": 247.973}, {""x"": 289.701, ""y"": 275.083}, {""x"": 308.04, ""y"": 322.924}]"
142,"[{""x"": 275.083, ""y"": 329.307}, {""x"": 239.083, ""y"": 307.974}, {""x"": 227.749, ""y"": 285.974}, {""x"": 217.749, ""y"": 255.974}, {""x"": 207.083, ""y"": 200.641}, {""x"": 201.083, ""y"": 169.307}, {""x"": 205.083, ""y"": 153.974}, {""x"": 203.083, ""y"": 137.974}, {""x"": 221.083, ""y"": 123.307}, {""x"": 235.749, ""y"": 87.974}, {""x"": 289.083, ""y"": 67.307}, {""x"": 329.083, ""y"": 27.307}, {""x"": 352.416, ""y"": 32.641}, {""x"": 385.083, ""y"": 60.641}, {""x"": 412.416, ""y"": 112.641}, {""x"": 421.083, ""y"": 151.974}, {""x"": 408.416, ""y"": 184.641}, {""x"": 363.749, ""y"": 257.974}, {""x"": 326.416, ""y"": 247.307}, {""x"": 297.083, ""y"": 264.641}, {""x"": 313.083, ""y"": 328.641}, {""x"": 299.083, ""y"": 339.307}, {""x"": 288.416, ""y"": 341.974}, {""x"": 281.083, ""y"": 333.974}]"
143,"[{""x"": 319.749, ""y"": 325.161}, {""x"": 288.749, ""y"": 345.161}, {""x"": 279.749, ""y"": 327.161}, {""x"": 231.749, ""y"": 307.161}, {""x"": 219.749, ""y"": 250.161}, {""x"": 206.749, ""y"": 209.161}, {""x"": 198.749, ""y"": 164.161}, {""x"": 207.749, ""y"": 141.161}, {""x"": 217.749, ""y"": 123.161}, {""x"": 242.749, ""y"": 82.161}, {""x"": 284.749, ""y"": 69.161}, {""x"": 335.749, ""y"": 25.161}, {""x"": 377.749, ""y"": 47.161}, {""x"": 415.749, ""y"": 120.161}, {""x"": 412.749, ""y"": 166.161}, {""x"": 363.749, ""y"": 257.161}, {""x"": 317.749, ""y"": 237.161}, {""x"": 299.749, ""y"": 274.161}, {""x"": 310.749, ""y"": 320.161}]"
144,"[{""x"": 251.429, ""y"": 323.721}, {""x"": 233.887, ""y"": 307.774}, {""x"": 218.738, ""y"": 240.797}, {""x"": 199.601, ""y"": 173.023}, {""x"": 207.575, ""y"": 141.927}, {""x"": 205.183, ""y"": 129.967}, {""x"": 219.535, ""y"": 123.588}, {""x"": 243.455, ""y"": 78.937}, {""x"": 293.688, ""y"": 63.787}, {""x"": 335.947, ""y"": 27.907}, {""x"": 377.409, ""y"": 46.246}, {""x"": 414.884, ""y"": 103.654}, {""x"": 416.478, ""y"": 138.738}, {""x"": 420.465, ""y"": 160.266}, {""x"": 367.043, ""y"": 256.744}, {""x"": 333.555, ""y"": 231.229}, {""x"": 293.688, ""y"": 259.934}, {""x"": 320.797, ""y"": 331.694}, {""x"": 297.674, ""y"": 342.857}, {""x"": 281.728, ""y"": 329.302}, {""x"": 262.591, ""y"": 323.721}]"
145,"[{""x"": 321.038, ""y"": 326.396}, {""x"": 296.371, ""y"": 341.729}, {""x"": 279.705, ""y"": 331.063}, {""x"": 241.038, ""y"": 311.729}, {""x"": 218.371, ""y"": 259.063}, {""x"": 219.038, ""y"": 234.396}, {""x"": 200.371, ""y"": 173.063}, {""x"": 209.038, ""y"": 148.396}, {""x"": 208.371, ""y"": 127.729}, {""x"": 227.705, ""y"": 121.063}, {""x"": 238.371, ""y"": 79.063}, {""x"": 275.038, ""y"": 66.396}, {""x"": 330.371, ""y"": 31.729}, {""x"": 377.038, ""y"": 45.063}, {""x"": 418.371, ""y"": 100.396}, {""x"": 423.705, ""y"": 152.396}, {""x"": 368.371, ""y"": 260.396}, {""x"": 335.705, ""y"": 234.396}, {""x"": 300.371, ""y"": 255.729}, {""x"": 311.038, ""y"": 315.729}]"
146,"[{""x"": 325.125, ""y"": 323.944}, {""x"": 296.458, ""y"": 340.611}, {""x"": 278.458, ""y"": 327.277}, {""x"": 242.458, ""y"": 308.611}, {""x"": 219.791, ""y"": 255.277}, {""x"": 222.458, ""y"": 228.611}, {""x"": 201.125, ""y"": 167.277}, {""x"": 213.125, ""y"": 145.944}, {""x"": 210.458, ""y"": 125.944}, {""x"": 225.125, ""y"": 117.277}, {""x"": 254.458, ""y"": 67.944}, {""x"": 293.791, ""y"": 64.611}, {""x"": 329.125, ""y"": 28.611}, {""x"": 379.125, ""y"": 44.611}, {""x"": 416.458, ""y"": 102.611}, {""x"": 426.458, ""y"": 148.611}, {""x"": 366.458, ""y"": 254.611}, {""x"": 337.791, ""y"": 239.277}, {""x"": 314.458, ""y"": 249.944}, {""x"": 301.125, ""y"": 279.277}, {""x"": 319.791, ""y"": 316.611}]"
147,"[{""x"": 257.01, ""y"": 318.937}, {""x"": 239.468, ""y"": 305.382}, {""x"": 220.332, ""y"": 255.947}, {""x"": 221.13, ""y"": 225.648}, {""x"": 203.588, ""y"": 173.023}, {""x"": 212.359, ""y"": 143.522}, {""x"": 213.156, ""y"": 127.575}, {""x"": 227.508, ""y"": 112.425}, {""x"": 251.429, ""y"": 74.95}, {""x"": 288.106, ""y"": 64.585}, {""x"": 326.379, ""y"": 27.907}, {""x"": 377.409, ""y"": 37.475}, {""x"": 410.897, ""y"": 84.518}, {""x"": 426.844, ""y"": 131.561}, {""x"": 414.086, ""y"": 173.023}, {""x"": 365.449, ""y"": 250.365}, {""x"": 342.326, ""y"": 228.04}, {""x"": 307.243, ""y"": 253.555}, {""x"": 322.392, ""y"": 323.721}, {""x"": 298.472, ""y"": 340.465}, {""x"": 282.525, ""y"": 325.316}, {""x"": 265.781, ""y"": 322.924}]"
148,"[{""x"": 303.537, ""y"": 338.874}, {""x"": 284.87, ""y"": 326.874}, {""x"": 250.204, ""y"": 312.874}, {""x"": 242.204, ""y"": 298.207}, {""x"": 227.537, ""y"": 272.207}, {""x"": 220.87, ""y"": 220.207}, {""x"": 205.537, ""y"": 167.541}, {""x"": 214.204, ""y"": 140.207}, {""x"": 214.204, ""y"": 116.874}, {""x"": 228.204, ""y"": 112.874}, {""x"": 252.204, ""y"": 70.207}, {""x"": 287.537, ""y"": 63.541}, {""x"": 327.537, ""y"": 31.541}, {""x"": 364.87, ""y"": 28.874}, {""x"": 392.204, ""y"": 54.207}, {""x"": 419.537, ""y"": 94.207}, {""x"": 429.537, ""y"": 135.541}, {""x"": 413.537, ""y"": 180.874}, {""x"": 372.87, ""y"": 248.207}, {""x"": 343.537, ""y"": 231.541}, {""x"": 310.87, ""y"": 251.541}, {""x"": 324.87, ""y"": 324.874}, {""x"": 311.537, ""y"": 334.874}]"
149,"[{""x"": 231.495, ""y"": 278.272}, {""x"": 241.86, ""y"": 301.395}, {""x"": 267.375, ""y"": 322.126}, {""x"": 283.322, ""y"": 325.316}, {""x"": 300.864, ""y"": 337.276}, {""x"": 331.163, ""y"": 319.734}, {""x"": 312.824, ""y"": 267.11}, {""x"": 316.811, ""y"": 240.797}, {""x"": 341.528, ""y"": 228.04}, {""x"": 363.056, ""y"": 246.379}, {""x"": 420.465, ""y"": 165.05}, {""x"": 430.831, ""y"": 122.791}, {""x"": 422.06, ""y"": 98.073}, {""x"": 380.598, ""y"": 33.488}, {""x"": 339.136, ""y"": 21.528}, {""x"": 292.093, ""y"": 60.598}, {""x"": 253.023, ""y"": 70.166}, {""x"": 230.698, ""y"": 108.439}, {""x"": 210.764, ""y"": 122.791}, {""x"": 215.548, ""y"": 137.94}, {""x"": 202.791, ""y"": 158.671}, {""x"": 224.319, ""y"": 228.04}, {""x"": 221.13, ""y"": 256.744}, {""x"": 224.319, ""y"": 266.312}]"
15,"[{""x"": 205.183, ""y"": 221.661}, {""x"": 209.967, ""y"": 157.076}, {""x"": 220.332, ""y"": 121.993}, {""x"": 230.698, ""y"": 81.329}, {""x"": 268.97, ""y"": 74.95}, {""x"": 292.89, ""y"": 75.748}, {""x"": 323.189, ""y"": 87.708}, {""x"": 351.894, ""y"": 121.196}, {""x"": 354.286, ""y"": 145.116}, {""x"": 346.312, ""y"": 237.608}, {""x"": 341.528, ""y"": 254.352}, {""x"": 319.203, ""y"": 268.704}, {""x"": 324.784, ""y"": 346.844}, {""x"": 310.432, ""y"": 361.993}, {""x"": 295.282, ""y"": 368.372}, {""x"": 247.442, ""y"": 371.561}, {""x"": 208.372, ""y"": 352.425}, {""x"": 201.993, ""y"": 311.761}, {""x"": 198.804, ""y"": 285.449}, {""x"": 204.385, ""y"": 234.419}]"
150,"[{""x"": 246.645, ""y"": 303.787}, {""x"": 224.319, ""y"": 248.771}, {""x"": 227.508, ""y"": 224.053}, {""x"": 207.575, ""y"": 165.847}, {""x"": 219.535, ""y"": 136.346}, {""x"": 214.751, ""y"": 119.601}, {""x"": 224.319, ""y"": 110.831}, {""x"": 259.402, ""y"": 69.369}, {""x"": 300.066, ""y"": 55.814}, {""x"": 335.947, ""y"": 20.731}, {""x"": 379.003, ""y"": 35.88}, {""x"": 402.924, ""y"": 60.598}, {""x"": 428.439, ""y"": 119.601}, {""x"": 423.654, ""y"": 149.103}, {""x"": 413.289, ""y"": 167.442}, {""x"": 373.422, ""y"": 243.189}, {""x"": 347.11, ""y"": 230.432}, {""x"": 312.027, ""y"": 246.379}, {""x"": 330.365, ""y"": 320.532}, {""x"": 308.04, ""y"": 336.478}, {""x"": 291.296, ""y"": 326.113}, {""x"": 255.415, ""y"": 314.153}]"
151,"[{""x"": 300.111, ""y"": 333.3}, {""x"": 248.111, ""y"": 303.967}, {""x"": 226.111, ""y"": 249.967}, {""x"": 226.778, ""y"": 217.3}, {""x"": 206.778, ""y"": 161.967}, {""x"": 220.778, ""y"": 137.967}, {""x"": 218.778, ""y"": 120.634}, {""x"": 234.111, ""y"": 109.3}, {""x"": 261.444, ""y"": 61.967}, {""x"": 298.111, ""y"": 53.967}, {""x"": 336.111, ""y"": 22.634}, {""x"": 385.444, ""y"": 32.634}, {""x"": 429.444, ""y"": 101.967}, {""x"": 430.111, ""y"": 141.967}, {""x"": 378.111, ""y"": 243.967}, {""x"": 347.444, ""y"": 227.3}, {""x"": 317.444, ""y"": 247.3}, {""x"": 330.778, ""y"": 317.3}, {""x"": 311.444, ""y"": 333.967}]"
152,"[{""x"": 223.757, ""y"": 215.771}, {""x"": 210.423, ""y"": 165.771}, {""x"": 221.09, ""y"": 133.771}, {""x"": 221.09, ""y"": 118.438}, {""x"": 233.09, ""y"": 109.104}, {""x"": 247.09, ""y"": 74.438}, {""x"": 263.757, ""y"": 63.771}, {""x"": 299.757, ""y"": 56.438}, {""x"": 337.09, ""y"": 17.104}, {""x"": 381.757, ""y"": 29.771}, {""x"": 421.09, ""y"": 83.104}, {""x"": 433.09, ""y"": 113.104}, {""x"": 431.757, ""y"": 131.104}, {""x"": 421.757, ""y"": 158.438}, {""x"": 379.09, ""y"": 235.771}, {""x"": 363.757, ""y"": 218.438}, {""x"": 330.423, ""y"": 227.104}, {""x"": 321.09, ""y"": 251.104}, {""x"": 329.09, ""y"": 299.771}, {""x"": 336.423, ""y"": 311.771}, {""x"": 312.423, ""y"": 333.771}, {""x"": 289.757, ""y"": 325.104}, {""x"": 255.757, ""y"": 307.104}, {""x"": 230.423, ""y"": 272.438}, {""x"": 223.757, ""y"": 242.438}, {""x"": 223.757, ""y"": 227.771}]"
153,"[{""x"": 294.485, ""y"": 322.924}, {""x"": 278.538, ""y"": 322.924}, {""x"": 257.01, ""y"": 302.193}, {""x"": 222.724, ""y"": 256.744}, {""x"": 225.116, ""y"": 217.674}, {""x"": 208.372, ""y"": 155.482}, {""x"": 219.535, ""y"": 137.143}, {""x"": 217.94, ""y"": 114.02}, {""x"": 236.279, ""y"": 106.844}, {""x"": 254.618, ""y"": 73.355}, {""x"": 305.648, ""y"": 55.814}, {""x"": 333.555, ""y"": 22.326}, {""x"": 378.206, ""y"": 27.907}, {""x"": 430.831, ""y"": 98.073}, {""x"": 432.425, ""y"": 129.169}, {""x"": 382.193, ""y"": 236.811}, {""x"": 348.704, ""y"": 220.864}, {""x"": 323.189, ""y"": 247.176}, {""x"": 335.947, ""y"": 311.761}, {""x"": 320, ""y"": 333.289}, {""x"": 299.269, ""y"": 329.302}]"
154,"[{""x"": 338.568, ""y"": 312.153}, {""x"": 305.901, ""y"": 332.82}, {""x"": 289.235, ""y"": 321.487}, {""x"": 273.901, ""y"": 321.487}, {""x"": 253.901, ""y"": 302.153}, {""x"": 224.568, ""y"": 246.153}, {""x"": 227.901, ""y"": 203.487}, {""x"": 212.568, ""y"": 161.487}, {""x"": 227.901, ""y"": 130.153}, {""x"": 227.901, ""y"": 112.82}, {""x"": 235.901, ""y"": 108.153}, {""x"": 253.235, ""y"": 74.153}, {""x"": 299.901, ""y"": 54.82}, {""x"": 342.568, ""y"": 20.82}, {""x"": 390.568, ""y"": 28.82}, {""x"": 432.568, ""y"": 100.153}, {""x"": 434.568, ""y"": 138.82}, {""x"": 383.901, ""y"": 233.487}, {""x"": 359.901, ""y"": 218.153}, {""x"": 324.568, ""y"": 241.487}, {""x"": 335.235, ""y"": 303.487}]"
155,"[{""x"": 234.894, ""y"": 276.377}, {""x"": 224.894, ""y"": 245.711}, {""x"": 227.561, ""y"": 208.377}, {""x"": 213.561, ""y"": 160.377}, {""x"": 225.561, ""y"": 133.711}, {""x"": 226.894, ""y"": 121.711}, {""x"": 236.894, ""y"": 107.044}, {""x"": 257.561, ""y"": 69.044}, {""x"": 306.894, ""y"": 52.377}, {""x"": 340.894, ""y"": 17.711}, {""x"": 390.228, ""y"": 32.377}, {""x"": 431.561, ""y"": 99.044}, {""x"": 438.228, ""y"": 127.711}, {""x"": 384.228, ""y"": 233.711}, {""x"": 365.561, ""y"": 212.377}, {""x"": 328.228, ""y"": 238.377}, {""x"": 342.228, ""y"": 313.044}, {""x"": 310.894, ""y"": 334.377}, {""x"": 294.228, ""y"": 323.711}, {""x"": 282.894, ""y"": 320.377}, {""x"": 240.894, ""y"": 284.377}]"
156,"[{""x"": 273.693, ""y"": 313.261}, {""x"": 218.402, ""y"": 255.205}, {""x"": 226.166, ""y"": 208.59}, {""x"": 208.726, ""y"": 166.592}, {""x"": 262.635, ""y"": 68.596}, {""x"": 305.428, ""y"": 52.773}, {""x"": 333.428, ""y"": 18.773}, {""x"": 389.428, ""y"": 25.773}, {""x"": 436.428, ""y"": 98.773}, {""x"": 439.428, ""y"": 132.773}, {""x"": 385.428, ""y"": 228.773}, {""x"": 360.428, ""y"": 214.773}, {""x"": 331.428, ""y"": 244.773}, {""x"": 341.428, ""y"": 308.773}, {""x"": 323.428, ""y"": 336.773}, {""x"": 285.428, ""y"": 324.773}]"
157,"[{""x"": 273.533, ""y"": 312.624}, {""x"": 236.199, ""y"": 276.624}, {""x"": 222.199, ""y"": 246.624}, {""x"": 226.866, ""y"": 205.291}, {""x"": 214.866, ""y"": 165.291}, {""x"": 259.533, ""y"": 69.958}, {""x"": 298.866, ""y"": 57.958}, {""x"": 336.866, ""y"": 17.958}, {""x"": 384.866, ""y"": 31.291}, {""x"": 424.199, ""y"": 77.291}, {""x"": 438.199, ""y"": 113.958}, {""x"": 427.533, ""y"": 153.958}, {""x"": 389.533, ""y"": 230.624}, {""x"": 365.533, ""y"": 209.291}, {""x"": 334.199, ""y"": 237.291}, {""x"": 341.533, ""y"": 307.291}, {""x"": 331.533, ""y"": 327.291}, {""x"": 292.866, ""y"": 321.291}, {""x"": 282.866, ""y"": 316.624}]"
158,"[{""x"": 223.024, ""y"": 250.233}, {""x"": 225.024, ""y"": 208.233}, {""x"": 218.358, ""y"": 165.566}, {""x"": 259.691, ""y"": 68.233}, {""x"": 299.691, ""y"": 55.566}, {""x"": 335.691, ""y"": 15.566}, {""x"": 379.691, ""y"": 28.899}, {""x"": 437.024, ""y"": 102.233}, {""x"": 437.024, ""y"": 128.899}, {""x"": 429.024, ""y"": 152.233}, {""x"": 387.024, ""y"": 232.233}, {""x"": 366.358, ""y"": 214.233}, {""x"": 337.024, ""y"": 226.899}, {""x"": 345.024, ""y"": 312.233}, {""x"": 321.024, ""y"": 328.899}, {""x"": 293.691, ""y"": 324.899}, {""x"": 245.024, ""y"": 291.566}, {""x"": 226.358, ""y"": 258.233}]"
